,video_id,frame_id,class,image_path,bbox_b,bbox_l,bbox_r,bbox_t
2123,0007,264,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000264.png,,,,
3854,0010,2,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000002.png,,,,
966,0003,132,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000132.png,,,,
4490,0011,344,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000344.png,,,,
3513,0009,464,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000464.png,,,,
3963,0010,111,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000111.png,,,,
2782,0008,123,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000123.png,,,,
1627,0006,38,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0006/000038.png,,,,
7631,0020,460,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000460.png,,,,
7320,0020,149,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000149.png,,,,
373,0001,219,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000219.png,,,,
4433,0011,287,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000287.png,,,,
862,0003,28,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000028.png,,,,
1069,0004,91,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000091.png,,,,
4308,0011,162,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000162.png,,,,
5843,0018,70,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000070.png,,,,
2152,0007,293,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000293.png,,,,
481,0001,327,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000327.png,,,,
7846,0020,675,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000675.png,,,,
1448,0005,156,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000156.png,,,,
2895,0008,236,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000236.png,,,,
3717,0009,668,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000668.png,,,,
2783,0008,124,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000124.png,,,,
5319,0015,276,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000276.png,,,,
6090,0018,317,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000317.png,,,,
4802,0013,205,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000205.png,,,,
2626,0007,767,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000767.png,,,,
1408,0005,116,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000116.png,,,,
2960,0008,301,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000301.png,,,,
2909,0008,250,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000250.png,,,,
5414,0015,371,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000371.png,,,,
7540,0020,369,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000369.png,,,,
5372,0015,329,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000329.png,,,,
5900,0018,127,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000127.png,,,,
2038,0007,179,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000179.png,,,,
3014,0008,355,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000355.png,,,,
196,0001,42,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000042.png,,,,
4003,0010,151,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000151.png,,,,
7470,0020,299,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000299.png,,,,
845,0003,11,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000011.png,,,,
2204,0007,345,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000345.png,,,,
2032,0007,173,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000173.png,,,,
4276,0011,130,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000130.png,,,,
1370,0005,78,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000078.png,,,,
3496,0009,447,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000447.png,,,,
3563,0009,514,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000514.png,,,,
920,0003,86,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000086.png,,,,
1373,0005,81,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000081.png,,,,
366,0001,212,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000212.png,,,,
986,0004,8,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000008.png,,,,
5981,0018,208,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000208.png,,,,
3253,0009,204,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000204.png,,,,
3186,0009,137,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000137.png,,,,
5934,0018,161,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000161.png,,,,
1587,0005,295,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000295.png,,,,
4399,0011,253,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000253.png,,,,
2147,0007,288,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000288.png,,,,
3557,0009,508,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000508.png,,,,
977,0003,143,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000143.png,,,,
136,0000,136,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0000/000136.png,,,,
2633,0007,774,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000774.png,,,,
2057,0007,198,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000198.png,,,,
3990,0010,138,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000138.png,,,,
8002,0020,831,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000831.png,,,,
7299,0020,128,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000128.png,,,,
2370,0007,511,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000511.png,,,,
1209,0004,231,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000231.png,,,,
4480,0011,334,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000334.png,,,,
7430,0020,259,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000259.png,,,,
3246,0009,197,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000197.png,,,,
5846,0018,73,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000073.png,,,,
2789,0008,130,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000130.png,,,,
445,0001,291,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000291.png,,,,
1297,0005,5,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000005.png,,,,
4376,0011,230,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000230.png,,,,
3591,0009,542,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000542.png,,,,
4076,0010,224,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000224.png,,,,
3947,0010,95,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000095.png,,,,
2178,0007,319,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000319.png,,,,
1596,0006,7,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0006/000007.png,,,,
4743,0013,146,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000146.png,,,,
4751,0013,154,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000154.png,,,,
575,0001,421,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000421.png,,,,
7515,0020,344,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000344.png,,,,
3944,0010,92,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000092.png,,,,
2099,0007,240,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000240.png,,,,
7873,0020,702,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000702.png,,,,
4134,0010,282,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000282.png,,,,
3081,0009,32,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000032.png,,,,
2892,0008,233,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000233.png,,,,
3624,0009,575,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000575.png,,,,
107,0000,107,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0000/000107.png,,,,
101,0000,101,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0000/000101.png,,,,
3061,0009,12,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000012.png,,,,
3140,0009,91,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000091.png,,,,
4752,0013,155,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000155.png,,,,
7964,0020,793,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000793.png,,,,
1702,0006,113,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0006/000113.png,,,,
2402,0007,543,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000543.png,,,,
849,0003,15,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000015.png,,,,
2769,0008,110,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000110.png,,,,
7345,0020,174,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000174.png,,,,
7727,0020,556,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000556.png,,,,
2956,0008,297,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000297.png,,,,
2802,0008,143,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000143.png,,,,
861,0003,27,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000027.png,,,,
386,0001,232,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000232.png,,,,
7615,0020,444,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000444.png,,,,
3976,0010,124,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000124.png,,,,
4732,0013,135,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000135.png,,,,
7322,0020,151,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000151.png,,,,
3384,0009,335,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000335.png,,,,
6025,0018,252,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000252.png,,,,
1125,0004,147,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000147.png,,,,
1944,0007,85,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000085.png,,,,
3334,0009,285,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000285.png,,,,
3752,0009,703,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000703.png,,,,
5018,0014,81,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0014/000081.png,,,,
4523,0012,4,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000004.png,,,,
407,0001,253,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000253.png,,,,
4360,0011,214,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000214.png,,,,
2861,0008,202,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000202.png,,,,
1485,0005,193,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000193.png,,,,
591,0001,437,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000437.png,,,,
2833,0008,174,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0008/000174.png,,,,
939,0003,105,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0003/000105.png,,,,
7744,0020,573,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000573.png,,,,
1374,0005,82,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0005/000082.png,,,,
1924,0007,65,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000065.png,,,,
6004,0018,231,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000231.png,,,,
3288,0009,239,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000239.png,,,,
3778,0009,729,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000729.png,,,,
7652,0020,481,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0020/000481.png,,,,
2344,0007,485,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000485.png,,,,
228,0001,74,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000074.png,,,,
3474,0009,425,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000425.png,,,,
5375,0015,332,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000332.png,,,,
5874,0018,101,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0018/000101.png,,,,
3813,0009,764,0,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000764.png,,,,
